1904,regular,1904-10-01T00:00:00.000Z,False,Notre Dame,12,Wabash College,4
1904,regular,1904-10-01T00:00:00.000Z,False,Lafayette,12,Ursinus,0
1904,regular,1904-10-01T00:00:00.000Z,False,Columbia,16,Wesleyan (CT),0
1904,regular,1904-10-03T00:00:00.000Z,False,Alabama,29,Florida,0
1904,regular,1904-10-04T00:00:00.000Z,False,Auburn,44,Florida,0
1904,regular,1904-10-04T00:00:00.000Z,False,Columbia,31,Tufts,0
1904,regular,1904-10-05T00:00:00.000Z,False,Carlisle,53,Susquehanna,0
1904,regular,1904-10-05T00:00:00.000Z,False,Illinois,26,Physicians & Surgeons,0
1904,regular,1904-10-05T00:00:00.000Z,False,Northwestern,18,North Division High,0
1904,regular,1904-10-05T00:00:00.000Z,False,Princeton,39,Wesleyan (CT),0
1904,regular,1904-10-05T00:00:00.000Z,False,Michigan,48,Ohio Northern,0
1904,regular,1904-10-05T00:00:00.000Z,False,Dickinson,18,Mercersburg Academy,0
1904,regular,1904-10-05T00:00:00.000Z,False,Harvard,17,Bowdoin,0
1904,regular,1904-10-05T00:00:00.000Z,False,Lafayette,20,Gettysburg,0
1904,regular,1904-10-05T00:00:00.000Z,False,New Hampshire,0,Bates College,6
1904,regular,1904-10-05T00:00:00.000Z,False,Cornell,24,Hobart,0
1904,regular,1904-10-05T00:00:00.000Z,False,Ohio State,46,Muskingum,0
1904,regular,1904-10-05T00:00:00.000Z,False,Yale,23,Holy Cross,0
1904,regular,1904-10-05T00:00:00.000Z,False,Pennsylvania,34,Franklin & Marshall,0
1904,regular,1904-10-06T00:00:00.000Z,False,Kansas,6,Haskell,23
1904,regular,1904-10-06T00:00:00.000Z,False,Drake,0,Iowa,17
1904,regular,1904-10-07T00:00:00.000Z,False,Virginia Tech,24,Washington & Lee,0
1904,regular,1904-10-07T00:00:00.000Z,False,Missouri,7,Simpson College,0
1904,regular,1904-10-08T00:00:00.000Z,False,Washington (MO),0,Illinois,31
1904,regular,1904-10-08T00:00:00.000Z,False,Princeton,16,Washington & Jefferson,0
1904,regular,1904-10-08T00:00:00.000Z,False,Yale,24,Penn State,0
1904,regular,1904-10-08T00:00:00.000Z,False,Colorado,6,Nebraska,0
1904,regular,1904-10-08T00:00:00.000Z,False,Baylor,0,Trinity (Texas),22
1904,regular,1904-10-08T00:00:00.000Z,False,Swarthmore,17,Jefferson Medical,0
1904,regular,1904-10-08T00:00:00.000Z,False,Army,18,Dickinson,0
1904,regular,1904-10-08T00:00:00.000Z,False,Nashville,0,Tennessee Medical College,21
1904,regular,1904-10-08T00:00:00.000Z,False,Iowa State,17,Northern Iowa,0
1904,regular,1904-10-08T00:00:00.000Z,False,Pennsylvania,24,Lehigh,0
1904,regular,1904-10-08T00:00:00.000Z,False,Indiana,0,Kentucky,12
1904,regular,1904-10-08T00:00:00.000Z,False,Georgia Tech,35,Florida State,0
1904,regular,1904-10-08T00:00:00.000Z,False,Chicago,20,Purdue,0
1904,regular,1904-10-08T00:00:00.000Z,False,Wisconsin,33,Marquette,0
1904,regular,1904-10-08T00:00:00.000Z,False,Texas A&M,49,Texas Deaf School,0
1904,regular,1904-10-08T00:00:00.000Z,False,Texas,40,TCU,0
1904,regular,1904-10-08T00:00:00.000Z,False,Lafayette,53,Gallaudet,0
1904,regular,1904-10-08T00:00:00.000Z,False,Minnesota,35,North Dakota,0
1904,regular,1904-10-08T00:00:00.000Z,False,Columbia,11,Williams,0
1904,regular,1904-10-08T00:00:00.000Z,False,Navy,12,VMI,0
1904,regular,1904-10-08T00:00:00.000Z,False,Amherst College,23,New York University,0
1904,regular,1904-10-08T00:00:00.000Z,False,Brown,27,UMass,0
1904,regular,1904-10-08T00:00:00.000Z,False,Ohio State,24,Denison,0
1904,regular,1904-10-08T00:00:00.000Z,False,Beloit College,77,Wisconsin-Platteville,0
1904,regular,1904-10-08T00:00:00.000Z,False,Notre Dame,44,American Medical,0
1904,regular,1904-10-08T00:00:00.000Z,False,Harvard,23,Maine,0
1904,regular,1904-10-08T00:00:00.000Z,False,North Carolina,0,Davidson,0
1904,regular,1904-10-08T00:00:00.000Z,False,Dartmouth,37,Vermont,0
1904,regular,1904-10-08T00:00:00.000Z,False,Colorado College,5,Denver,0
1904,regular,1904-10-08T00:00:00.000Z,False,Colorado Mines,51,Colorado State,0
1904,regular,1904-10-08T00:00:00.000Z,False,Bates College,0,Exeter,29
1904,regular,1904-10-08T00:00:00.000Z,False,Northwestern,55,Lombard,0
1904,regular,1904-10-08T00:00:00.000Z,False,Michigan,95,Kalamazoo,0
1904,regular,1904-10-08T00:00:00.000Z,False,Alabama,0,Clemson,18
1904,regular,1904-10-08T00:00:00.000Z,False,Cornell,34,Hamilton,0
1904,regular,1904-10-08T00:00:00.000Z,False,Bowdoin,52,Colby,0
1904,regular,1904-10-08T00:00:00.000Z,False,Franklin & Marshall,0,St. John's (Maryland),11
1904,regular,1904-10-08T00:00:00.000Z,False,Grinnell,5,East Des Moines High,0
1904,regular,1904-10-08T00:00:00.000Z,False,Carlisle,10,Bucknell,4
1904,regular,1904-10-08T00:00:00.000Z,False,Vanderbilt,66,Georgetown (Kentucky),0
1904,regular,1904-10-08T00:00:00.000Z,False,Worcester Polytechnic,17,Tufts,0
1904,regular,1904-10-08T00:00:00.000Z,False,Georgia,52,Florida,0
1904,regular,1904-10-10T00:00:00.000Z,False,VMI,26,Marine Officers,6
1904,regular,1904-10-12T00:00:00.000Z,False,Navy,68,Marine Officers,0
1904,regular,1904-10-12T00:00:00.000Z,False,Maine,6,New Hampshire,0
1904,regular,1904-10-12T00:00:00.000Z,False,Columbia,12,Swarthmore,0
1904,regular,1904-10-12T00:00:00.000Z,False,Princeton,5,Lafayette,0
1904,regular,1904-10-12T00:00:00.000Z,False,Brown,12,Wesleyan (CT),0
1904,regular,1904-10-12T00:00:00.000Z,False,Yale,6,Springfield,0
1904,regular,1904-10-12T00:00:00.000Z,False,Virginia Tech,32,Nashville,0
1904,regular,1904-10-12T00:00:00.000Z,False,Harvard,11,Bates College,0
1904,regular,1904-10-12T00:00:00.000Z,False,Michigan,72,Physicians & Surgeons,0
1904,regular,1904-10-12T00:00:00.000Z,False,North Carolina,50,Bingham,0
1904,regular,1904-10-15T00:00:00.000Z,False,Fort Worth,4,TCU,0
1904,regular,1904-10-15T00:00:00.000Z,False,Wisconsin,58,Notre Dame,0
1904,regular,1904-10-15T00:00:00.000Z,False,Maine,0,Bates College,6
1904,regular,1904-10-15T00:00:00.000Z,False,Vanderbilt,69,Ole Miss,0
1904,regular,1904-10-15T00:00:00.000Z,False,Purdue,6,Wabash College,0
1904,regular,1904-10-15T00:00:00.000Z,False,Kents Hill,0,Colby,0
1904,regular,1904-10-15T00:00:00.000Z,False,Virginia,17,VMI,0
1904,regular,1904-10-15T00:00:00.000Z,False,North Carolina,27,South Carolina,0
1904,regular,1904-10-15T00:00:00.000Z,False,Texas,24,Trinity (Texas),0
1904,regular,1904-10-15T00:00:00.000Z,False,Penn State,34,West Virginia,0
1904,regular,1904-10-15T00:00:00.000Z,False,Yale,17,Syracuse,9
1904,regular,1904-10-15T00:00:00.000Z,False,Lehigh,0,Haverford,6
1904,regular,1904-10-15T00:00:00.000Z,False,Swarthmore,41,Delaware,0
1904,regular,1904-10-15T00:00:00.000Z,False,Bowdoin,32,Camp McKinley,0
1904,regular,1904-10-15T00:00:00.000Z,False,Georgetown,17,Villanova,0
1904,regular,1904-10-15T00:00:00.000Z,False,Drake,52,Coe,0
1904,regular,1904-10-15T00:00:00.000Z,False,Carlisle,100,Albright,0
1904,regular,1904-10-15T00:00:00.000Z,False,Lafayette,33,Bloomsburg,0
1904,regular,1904-10-15T00:00:00.000Z,False,Colorado College,41,Sacred Heart,0
1904,regular,1904-10-15T00:00:00.000Z,False,Baylor,0,Texas A&M,5
1904,regular,1904-10-15T00:00:00.000Z,False,Vermont,10,St. Lawrence,0
1904,regular,1904-10-15T00:00:00.000Z,False,Clemson,0,Auburn,5
1904,regular,1904-10-15T00:00:00.000Z,False,Georgia Tech,51,Mooney,0
1904,regular,1904-10-15T00:00:00.000Z,False,Mississippi State,0,Alabama,6
1904,regular,1904-10-15T00:00:00.000Z,False,Colorado Mines,13,Denver,6
1904,regular,1904-10-15T00:00:00.000Z,False,Nashville,0,Tennessee,0
1904,regular,1904-10-15T00:00:00.000Z,False,Navy,10,Princeton,9
1904,regular,1904-10-15T00:00:00.000Z,False,Army,0,Harvard,4
1904,regular,1904-10-15T00:00:00.000Z,False,Pennsylvania,6,Brown,0
1904,regular,1904-10-15T00:00:00.000Z,False,Franklin & Marshall,0,Dickinson,57
1904,regular,1904-10-15T00:00:00.000Z,False,Cornell,24,Bucknell,12
1904,regular,1904-10-15T00:00:00.000Z,False,Williams,0,Dartmouth,11
1904,regular,1904-10-15T00:00:00.000Z,False,Holy Cross,34,Tufts,0
1904,regular,1904-10-15T00:00:00.000Z,False,Columbia,0,Amherst College,12
1904,regular,1904-10-15T00:00:00.000Z,False,UMass,24,Wesleyan (CT),6
1904,regular,1904-10-15T00:00:00.000Z,False,Northwestern,34,Beloit College,0
1904,regular,1904-10-15T00:00:00.000Z,False,Cornell College (IA),5,Grinnell,5
1904,regular,1904-10-15T00:00:00.000Z,False,Minnesota,32,Iowa State,0
1904,regular,1904-10-15T00:00:00.000Z,False,Creighton,0,Nebraska,39
1904,regular,1904-10-15T00:00:00.000Z,False,Chicago,39,Iowa,0
1904,regular,1904-10-15T00:00:00.000Z,False,Illinois,10,Indiana,0
1904,regular,1904-10-15T00:00:00.000Z,False,Colorado,6,Kansas,6
1904,regular,1904-10-15T00:00:00.000Z,False,Haskell,39,Missouri,0
1904,regular,1904-10-15T00:00:00.000Z,False,Washington (MO),0,Sewanee Univ. of the South,17
1904,regular,1904-10-15T00:00:00.000Z,False,Ohio State,6,Michigan,31
1904,regular,1904-10-16T00:00:00.000Z,False,LSU,17,Louisiana Tech,0
1904,regular,1904-10-17T00:00:00.000Z,False,Georgia Tech,77,Florida,0
1904,regular,1904-10-19T00:00:00.000Z,False,Michigan,72,American Medical,0
1904,regular,1904-10-19T00:00:00.000Z,False,Brown,0,Amherst College,5
1904,regular,1904-10-19T00:00:00.000Z,False,Washington (MO),36,Drury,0
1904,regular,1904-10-19T00:00:00.000Z,False,Tufts,0,Maine,6
1904,regular,1904-10-19T00:00:00.000Z,False,Navy,23,St. John's (Maryland),0
1904,regular,1904-10-20T00:00:00.000Z,False,Nebraska,29,Lincoln Medical,0
1904,regular,1904-10-21T00:00:00.000Z,False,Texas,0,Haskell,4
1904,regular,1904-10-21T00:00:00.000Z,False,Florida,0,Florida State,23
1904,regular,1904-10-21T00:00:00.000Z,False,Oklahoma,0,Kansas,16
1904,regular,1904-10-21T00:00:00.000Z,False,Pennsylvania,16,Columbia,0
1904,regular,1904-10-22T00:00:00.000Z,False,Nebraska,34,Knox College,0
1904,regular,1904-10-22T00:00:00.000Z,False,Denver,6,Colorado Mines,10
1904,regular,1904-10-22T00:00:00.000Z,False,Wisconsin,82,Drake,0
1904,regular,1904-10-22T00:00:00.000Z,False,Iowa State,87,Simpson College,0
1904,regular,1904-10-22T00:00:00.000Z,False,Virginia,5,NC State,0
1904,regular,1904-10-22T00:00:00.000Z,False,Chicago,32,Northwestern,0
1904,regular,1904-10-22T00:00:00.000Z,False,Dickinson,0,Navy,0
1904,regular,1904-10-22T00:00:00.000Z,False,Holy Cross,4,Dartmouth,18
1904,regular,1904-10-22T00:00:00.000Z,False,Texas A&M,29,TCU,0
1904,regular,1904-10-22T00:00:00.000Z,False,Shreveport A.C.,16,LSU,0
1904,regular,1904-10-22T00:00:00.000Z,False,Virginia Tech,30,William & Mary,0
1904,regular,1904-10-22T00:00:00.000Z,False,Vanderbilt,29,Missouri-Rolla,4
1904,regular,1904-10-22T00:00:00.000Z,False,Colorado College,5,Colorado College Alumni,0
1904,regular,1904-10-22T00:00:00.000Z,False,North Carolina,41,Norfolk A.C.,0
1904,regular,1904-10-22T00:00:00.000Z,False,Ohio State,16,Case,6
1904,regular,1904-10-22T00:00:00.000Z,False,Michigan,130,West Virginia,0
1904,regular,1904-10-22T00:00:00.000Z,False,Williams,23,Hamilton,0
1904,regular,1904-10-22T00:00:00.000Z,False,Springfield,0,UMass,11
1904,regular,1904-10-22T00:00:00.000Z,False,Missouri,37,Transylvania,6
1904,regular,1904-10-22T00:00:00.000Z,False,Georgia Tech,2,Tennessee,0
1904,regular,1904-10-22T00:00:00.000Z,False,Minnesota,146,Grinnell,0
1904,regular,1904-10-22T00:00:00.000Z,False,Army,11,Yale,6
1904,regular,1904-10-22T00:00:00.000Z,False,Ole Miss,17,Mississippi State,5
1904,regular,1904-10-22T00:00:00.000Z,False,Purdue,6,Illinois,24
1904,regular,1904-10-22T00:00:00.000Z,False,Clemson,10,Georgia,0
1904,regular,1904-10-22T00:00:00.000Z,False,Brown,22,Bowdoin,0
1904,regular,1904-10-22T00:00:00.000Z,False,VMI,6,St. John's (Maryland),12
1904,regular,1904-10-22T00:00:00.000Z,False,Wesleyan (CT),39,Rutgers,0
1904,regular,1904-10-22T00:00:00.000Z,False,Georgetown,47,Washington & Lee,0
1904,regular,1904-10-22T00:00:00.000Z,False,Auburn,10,Nashville,0
1904,regular,1904-10-22T00:00:00.000Z,False,Ohio Medical,5,Notre Dame,17
1904,regular,1904-10-22T00:00:00.000Z,False,Harvard,12,Carlisle,0
1904,regular,1904-10-22T00:00:00.000Z,False,Iowa,11,Northern Iowa,5
1904,regular,1904-10-22T00:00:00.000Z,False,Tufts,6,Vermont,6
1904,regular,1904-10-22T00:00:00.000Z,False,Cornell,36,Franklin & Marshall,5
1904,regular,1904-10-22T00:00:00.000Z,False,Tennessee Medical College,5,Centre,0
1904,regular,1904-10-22T00:00:00.000Z,False,Beloit College,22,North Central,0
1904,regular,1904-10-22T00:00:00.000Z,False,New Hampshire,18,Worcester Polytechnic,4
1904,regular,1904-10-22T00:00:00.000Z,False,Lafayette,4,Swarthmore,0
1904,regular,1904-10-22T00:00:00.000Z,False,Penn State,12,Washington & Jefferson,0
1904,regular,1904-10-22T00:00:00.000Z,False,Bates College,6,Miami (OH),0
1904,regular,1904-10-22T00:00:00.000Z,False,Washington (MO),6,Indiana,22
1904,regular,1904-10-23T00:00:00.000Z,False,Tulane,11,Louisiana Tech,0
1904,regular,1904-10-24T00:00:00.000Z,False,Alabama,17,Nashville,0
1904,regular,1904-10-26T00:00:00.000Z,False,Vermont,0,Norwich,15
1904,regular,1904-10-26T00:00:00.000Z,False,Princeton,60,Lehigh,0
1904,regular,1904-10-26T00:00:00.000Z,False,Williams,6,Amherst College,22
1904,regular,1904-10-26T00:00:00.000Z,False,South Carolina,2,Georgia,0
1904,regular,1904-10-26T00:00:00.000Z,False,Tufts,40,Boston University,0
1904,regular,1904-10-27T00:00:00.000Z,False,Notre Dame,6,Toledo A.C.,0
1904,regular,1904-10-27T00:00:00.000Z,False,Clemson,5,Sewanee Univ. of the South,11
1904,regular,1904-10-28T00:00:00.000Z,False,Missouri,0,Purdue,11
1904,regular,1904-10-29T00:00:00.000Z,False,VMI,6,Davidson,0
1904,regular,1904-10-29T00:00:00.000Z,False,Georgetown,17,Holy Cross,4
1904,regular,1904-10-29T00:00:00.000Z,False,Northwestern,45,DePauw,0
1904,regular,1904-10-29T00:00:00.000Z,False,Lehigh,0,Dickinson,6
1904,regular,1904-10-29T00:00:00.000Z,False,Colby,0,Amherst College,5
1904,regular,1904-10-29T00:00:00.000Z,False,New Hampshire,0,Exeter,15
1904,regular,1904-10-29T00:00:00.000Z,False,Maryland A.C.,0,Bucknell,5
1904,regular,1904-10-29T00:00:00.000Z,False,Worcester Polytechnic,0,UMass,39
1904,regular,1904-10-29T00:00:00.000Z,False,Drake,67,Grinnell,0
1904,regular,1904-10-29T00:00:00.000Z,False,Baylor,17,TCU,0
1904,regular,1904-10-29T00:00:00.000Z,False,Denver,0,Utah,12
1904,regular,1904-10-29T00:00:00.000Z,False,Wesleyan (CT),0,Dartmouth,33
1904,regular,1904-10-29T00:00:00.000Z,False,Wabash College,35,Earlham,0
1904,regular,1904-10-29T00:00:00.000Z,False,Lafayette,54,Manhattan,0
1904,regular,1904-10-29T00:00:00.000Z,False,Illinois,6,Chicago,6
1904,regular,1904-10-29T00:00:00.000Z,False,Penn State,30,Jersey Shore,0
1904,regular,1904-10-29T00:00:00.000Z,False,Army,16,Williams,0
1904,regular,1904-10-29T00:00:00.000Z,False,Lawrence,5,Beloit College,5
1904,regular,1904-10-29T00:00:00.000Z,False,Iowa,10,Iowa State,6
1904,regular,1904-10-29T00:00:00.000Z,False,Colorado College,0,Colorado,23
1904,regular,1904-10-29T00:00:00.000Z,False,Minnesota,16,Nebraska,12
1904,regular,1904-10-29T00:00:00.000Z,False,Navy,0,Swarthmore,9
1904,regular,1904-10-29T00:00:00.000Z,False,Wisconsin,0,Michigan,28
1904,regular,1904-10-29T00:00:00.000Z,False,Harvard,0,Pennsylvania,11
1904,regular,1904-10-29T00:00:00.000Z,False,Cornell,6,Princeton,18
1904,regular,1904-10-29T00:00:00.000Z,False,Tennessee,0,Sewanee Univ. of the South,12
1904,regular,1904-10-29T00:00:00.000Z,False,Columbia,0,Yale,34
1904,regular,1904-10-29T00:00:00.000Z,False,Indiana,8,Ohio State,0
1904,regular,1904-10-29T00:00:00.000Z,False,Virginia Tech,0,North Carolina,6
1904,regular,1904-10-29T00:00:00.000Z,False,Auburn,12,Georgia Tech,0
1904,regular,1904-10-29T00:00:00.000Z,False,Washington (MO),0,Texas,23
1904,regular,1904-10-29T00:00:00.000Z,False,Ole Miss,114,Union (Tennessee),0
1904,regular,1904-10-29T00:00:00.000Z,False,Tulane,10,Mississippi State,0
1904,regular,1904-10-29T00:00:00.000Z,False,Brown,33,Vermont,0
1904,regular,1904-10-29T00:00:00.000Z,False,Central (Kentucky),0,Vanderbilt,97
1904,regular,1904-10-29T00:00:00.000Z,False,Nashville,34,Centre,0
1904,regular,1904-10-29T00:00:00.000Z,False,Washburn,0,Kansas,5
1904,regular,1904-10-29T00:00:00.000Z,False,Louisiana Tech,6,LSU,0
1904,regular,1904-11-02T00:00:00.000Z,False,Brown,41,Tufts,0
1904,regular,1904-11-05T00:00:00.000Z,False,Navy,20,Penn State,9
1904,regular,1904-11-05T00:00:00.000Z,False,South Carolina,0,NC State,0
1904,regular,1904-11-05T00:00:00.000Z,False,Cornell,50,Lehigh,5
1904,regular,1904-11-05T00:00:00.000Z,False,Wisconsin,36,Beloit College,0
1904,regular,1904-11-05T00:00:00.000Z,False,Wesleyan (CT),23,Vermont,0
1904,regular,1904-11-05T00:00:00.000Z,False,Andover,16,New Hampshire,0
1904,regular,1904-11-05T00:00:00.000Z,False,Amherst College,40,Holy Cross,6
1904,regular,1904-11-05T00:00:00.000Z,False,Purdue,34,Indiana Medical,5
1904,regular,1904-11-05T00:00:00.000Z,False,Wabash College,0,Indiana,4
1904,regular,1904-11-05T00:00:00.000Z,False,Dickinson,44,Lebanon Valley,0
1904,regular,1904-11-05T00:00:00.000Z,False,VMI,12,Hampton A.C.,12
1904,regular,1904-11-05T00:00:00.000Z,False,Dartmouth,0,Harvard,0
1904,regular,1904-11-05T00:00:00.000Z,False,Yale,22,Brown,0
1904,regular,1904-11-05T00:00:00.000Z,False,Nebraska,17,Iowa,6
1904,regular,1904-11-05T00:00:00.000Z,False,Vanderbilt,22,Tennessee,0
1904,regular,1904-11-05T00:00:00.000Z,False,Michigan,36,Drake,4
1904,regular,1904-11-05T00:00:00.000Z,False,Pennsylvania,22,Lafayette,0
1904,regular,1904-11-05T00:00:00.000Z,False,Georgetown,16,North Carolina,0
1904,regular,1904-11-05T00:00:00.000Z,False,Colorado Mines,13,Colorado,10
1904,regular,1904-11-05T00:00:00.000Z,False,Tufts,23,Springfield,10
1904,regular,1904-11-05T00:00:00.000Z,False,Chicago,68,Texas,0
1904,regular,1904-11-05T00:00:00.000Z,False,Carlisle,28,Ursinus,0
1904,regular,1904-11-05T00:00:00.000Z,False,Virginia,5,Virginia Tech,0
1904,regular,1904-11-05T00:00:00.000Z,False,Denver,14,Colorado College,8
1904,regular,1904-11-05T00:00:00.000Z,False,Franklin & Marshall,0,Haverford,23
1904,regular,1904-11-05T00:00:00.000Z,False,Bowdoin,22,Maine,5
1904,regular,1904-11-05T00:00:00.000Z,False,Texas A&M,5,Sewanee Univ. of the South,17
1904,regular,1904-11-05T00:00:00.000Z,False,Williams,0,Colgate,6
1904,regular,1904-11-05T00:00:00.000Z,False,Kansas,24,Notre Dame,5
1904,regular,1904-11-05T00:00:00.000Z,False,Northwestern,97,Wisconsin-Oshkosh,0
1904,regular,1904-11-05T00:00:00.000Z,False,Clemson,11,Georgia Tech,11
1904,regular,1904-11-05T00:00:00.000Z,False,Ohio State,0,Illinois,46
1904,regular,1904-11-05T00:00:00.000Z,False,Baylor,17,Arkansas,6
1904,regular,1904-11-05T00:00:00.000Z,False,Alabama,16,Georgia,5
1904,regular,1904-11-05T00:00:00.000Z,False,Washington (MO),10,Missouri,0
1904,regular,1904-11-05T00:00:00.000Z,False,Minnesota,69,Lawrence,0
1904,regular,1904-11-05T00:00:00.000Z,False,Bates College,23,Colby,0
1904,regular,1904-11-05T00:00:00.000Z,False,Iowa State,40,Grinnell,0
1904,regular,1904-11-05T00:00:00.000Z,False,Army,6,Princeton,12
1904,regular,1904-11-05T00:00:00.000Z,False,LSU,5,Ole Miss,0
1904,regular,1904-11-05T00:00:00.000Z,False,Marion,0,Tulane,10
1904,regular,1904-11-09T00:00:00.000Z,False,Virginia,6,Carlisle,14
1904,regular,1904-11-10T00:00:00.000Z,False,LSU,16,Nashville,0
1904,regular,1904-11-11T00:00:00.000Z,False,Mississippi State,59,Tennessee Medical College,0
1904,regular,1904-11-12T00:00:00.000Z,False,Army,41,New York University,0
1904,regular,1904-11-12T00:00:00.000Z,False,Oberlin,4,Ohio State,2
1904,regular,1904-11-12T00:00:00.000Z,False,Tulane,0,Sewanee Univ. of the South,18
1904,regular,1904-11-12T00:00:00.000Z,False,Bowdoin,12,Bates College,6
1904,regular,1904-11-12T00:00:00.000Z,False,Northwestern,12,Illinois,6
1904,regular,1904-11-12T00:00:00.000Z,False,Iowa State,16,Des Moines,0
1904,regular,1904-11-12T00:00:00.000Z,False,Washington (MO),0,Kansas,12
1904,regular,1904-11-12T00:00:00.000Z,False,Dartmouth,15,Amherst College,4
1904,regular,1904-11-12T00:00:00.000Z,False,Pennsylvania,18,Carlisle,0
1904,regular,1904-11-12T00:00:00.000Z,False,Tennessee,0,Clemson,6
1904,regular,1904-11-12T00:00:00.000Z,False,Princeton,0,Yale,12
1904,regular,1904-11-12T00:00:00.000Z,False,Swarthmore,69,Franklin & Marshall,0
1904,regular,1904-11-12T00:00:00.000Z,False,Williams,72,Vermont,11
1904,regular,1904-11-12T00:00:00.000Z,False,Purdue,27,Indiana,0
1904,regular,1904-11-12T00:00:00.000Z,False,Denver,0,Colorado,57
1904,regular,1904-11-12T00:00:00.000Z,False,Vanderbilt,81,Nashville,0
1904,regular,1904-11-12T00:00:00.000Z,False,Drake,46,Simpson College,5
1904,regular,1904-11-12T00:00:00.000Z,False,Minnesota,28,Wisconsin,0
1904,regular,1904-11-12T00:00:00.000Z,False,Georgetown,12,Bucknell,0
1904,regular,1904-11-12T00:00:00.000Z,False,Colorado State,0,Colorado College,4
1904,regular,1904-11-12T00:00:00.000Z,False,Knox College,16,Beloit College,0
1904,regular,1904-11-12T00:00:00.000Z,False,Columbia,12,Cornell,6
1904,regular,1904-11-12T00:00:00.000Z,False,Michigan,22,Chicago,12
1904,regular,1904-11-12T00:00:00.000Z,False,Wesleyan (CT),32,Trinity (CT),6
1904,regular,1904-11-12T00:00:00.000Z,False,Haskell,14,Nebraska,6
1904,regular,1904-11-12T00:00:00.000Z,False,Auburn,29,Alabama,5
1904,regular,1904-11-12T00:00:00.000Z,False,Georgia Tech,23,Georgia,6
1904,regular,1904-11-12T00:00:00.000Z,False,Harvard,28,Holy Cross,5
1904,regular,1904-11-12T00:00:00.000Z,False,Wabash College,11,Indianapolis,0
1904,regular,1904-11-12T00:00:00.000Z,False,Virginia,0,Navy,5
1904,regular,1904-11-12T00:00:00.000Z,False,Penn State,11,Dickinson,0
1904,regular,1904-11-12T00:00:00.000Z,False,Texas A&M,10,Baylor,0
1904,regular,1904-11-12T00:00:00.000Z,False,Missouri,0,Saint Louis,17
1904,regular,1904-11-12T00:00:00.000Z,False,Ole Miss,42,Tennessee Medical College,0
